Title,Previous_Article,Level
COVID-19_pandemic_in_East_Timor,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Georgia_(country),Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_India,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Indonesia,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Iran,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Iraq,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Israel,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Japan,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Jordan,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Kazakhstan,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Kuwait,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Kyrgyzstan,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Laos,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Lebanon,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Malaysia,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_the_Maldives,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Mongolia,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Myanmar,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Nepal,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_North_Korea,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Northern_Cyprus,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Oman,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Pakistan,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_the_State_of_Palestine,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_the_Philippines,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Qatar,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Russia,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Saudi_Arabia,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Singapore,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_South_Korea,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Sri_Lanka,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Syria,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Taiwan,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Tajikistan,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Thailand,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Turkey,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Turkmenistan,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_the_United_Arab_Emirates,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Uzbekistan,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Vietnam,Category:2019–20_coronavirus_pandemic_in_Asia,2
COVID-19_pandemic_in_Yemen,Category:2019–20_coronavirus_pandemic_in_Asia,2
Category:COVID-19_pandemic_in_Afghanistan,Category:2019–20_coronavirus_pandemic_in_Asia,2
Timeline_of_the_COVID-19_pandemic_in_Afghanistan,Category:COVID-19_pandemic_in_Afghanistan,3
Category:COVID-19_pandemic_in_Afghanistan_templates,Category:COVID-19_pandemic_in_Afghanistan,3
Template:COVID-19_pandemic_data/Afghanistan_medical_cases_chart,Category:COVID-19_pandemic_in_Afghanistan_templates,4
Category:2020_coronavirus_pandemic_in_Azerbaijan,Category:2019–20_coronavirus_pandemic_in_Asia,2
Category:2020_coronavirus_pandemic_in_Azerbaijan_templates,Category:2020_coronavirus_pandemic_in_Azerbaijan,3
Template:COVID-19_pandemic_data/Azerbaijan_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Azerbaijan_templates,4
Category:2020_coronavirus_pandemic_in_Bangladesh,Category:2019–20_coronavirus_pandemic_in_Asia,2
Template:COVID-19_pandemic_data/Bangladesh_medical_cases_by_division,Category:2020_coronavirus_pandemic_in_Bangladesh,3
Category:2020_coronavirus_pandemic_in_Bangladesh_templates,Category:2020_coronavirus_pandemic_in_Bangladesh,3
Template:COVID-19_pandemic_data/Bangladesh_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Bangladesh_templates,4
Category:2020_coronavirus_pandemic_in_Bhutan,Category:2019–20_coronavirus_pandemic_in_Asia,2
Category:2020_coronavirus_pandemic_in_Bhutan_templates,Category:2020_coronavirus_pandemic_in_Bhutan,3
Template:COVID-19_pandemic_data/Bhutan_medical_cases_summary,Category:2020_coronavirus_pandemic_in_Bhutan_templates,4
Category:2020_coronavirus_pandemic_in_Brunei,Category:2019–20_coronavirus_pandemic_in_Asia,2
Category:2020_coronavirus_pandemic_in_Brunei_templates,Category:2020_coronavirus_pandemic_in_Brunei,3
Template:COVID-19_pandemic_data/Brunei_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Brunei_templates,4
Category:2020_coronavirus_pandemic_in_Cambodia,Category:2019–20_coronavirus_pandemic_in_Asia,2
Category:2020_coronavirus_pandemic_in_Cambodia_templates,Category:2020_coronavirus_pandemic_in_Cambodia,3
Template:COVID-19_pandemic_data/Cambodia_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Cambodia_templates,4
Template:COVID-19_pandemic_data/Cambodia_medical_cases_summary,Category:2020_coronavirus_pandemic_in_Cambodia_templates,4
Category:2019–20_coronavirus_pandemic_in_China,Category:2019–20_coronavirus_pandemic_in_Asia,2
2020_National_People's_Congress,Category:2019–20_coronavirus_pandemic_in_China,3
Category:2019–20_coronavirus_pandemic_in_China_by_province,Category:2019–20_coronavirus_pandemic_in_China,3
COVID-19_pandemic_in_Henan,Category:2019–20_coronavirus_pandemic_in_China_by_province,4
COVID-19_pandemic_in_Hubei,Category:2019–20_coronavirus_pandemic_in_China_by_province,4
COVID-19_pandemic_in_Liaoning,Category:2019–20_coronavirus_pandemic_in_China_by_province,4
COVID-19_pandemic_in_Sichuan,Category:2019–20_coronavirus_pandemic_in_China_by_province,4
COVID-19_pandemic_in_Tibet,Category:2019–20_coronavirus_pandemic_in_China_by_province,4
Category:Deaths_from_the_2019–20_coronavirus_pandemic_in_China,Category:2019–20_coronavirus_pandemic_in_China,3
Duan_Zhengcheng,Category:Deaths_from_the_2019–20_coronavirus_pandemic_in_China,4
Hong_Ling_(geneticist),Category:Deaths_from_the_2019–20_coronavirus_pandemic_in_China,4
Ke_Huibing,Category:Deaths_from_the_2019–20_coronavirus_pandemic_in_China,4
Li_Wenliang,Category:Deaths_from_the_2019–20_coronavirus_pandemic_in_China,4
Liang_Wudong,Category:Deaths_from_the_2019–20_coronavirus_pandemic_in_China,4
Lin_Zhengbin,Category:Deaths_from_the_2019–20_coronavirus_pandemic_in_China,4
Liu_Shouxiang,Category:Deaths_from_the_2019–20_coronavirus_pandemic_in_China,4
Death_of_Liu_Fan,Category:Deaths_from_the_2019–20_coronavirus_pandemic_in_China,4
Qiu_Jun_(bodybuilder),Category:Deaths_from_the_2019–20_coronavirus_pandemic_in_China,4
Wang_Xianliang,Category:Deaths_from_the_2019–20_coronavirus_pandemic_in_China,4
Wen_Zengxian,Category:Deaths_from_the_2019–20_coronavirus_pandemic_in_China,4
Yang_Xiaobo_(Hubei_politician),Category:Deaths_from_the_2019–20_coronavirus_pandemic_in_China,4
Category:2019–20_coronavirus_pandemic_in_mainland_China,Category:2019–20_coronavirus_pandemic_in_China,3
Central_Hospital_of_Wuhan,Category:2019–20_coronavirus_pandemic_in_mainland_China,4
Collapse_of_Xinjia_Express_Hotel,Category:2019–20_coronavirus_pandemic_in_mainland_China,4
COVID-19_pandemic_in_Heilongjiang,Category:2019–20_coronavirus_pandemic_in_mainland_China,4
Huanan_Seafood_Wholesale_Market,Category:2019–20_coronavirus_pandemic_in_mainland_China,4
COVID-19_pandemic_lockdown_in_Hubei,Category:2019–20_coronavirus_pandemic_in_mainland_China,4
Huoshenshan_Hospital,Category:2019–20_coronavirus_pandemic_in_mainland_China,4
COVID-19_pandemic_in_Inner_Mongolia,Category:2019–20_coronavirus_pandemic_in_mainland_China,4
Leishenshan_Hospital,Category:2019–20_coronavirus_pandemic_in_mainland_China,4
Wuhan_Jinyintan_Hospital,Category:2019–20_coronavirus_pandemic_in_mainland_China,4
COVID-19_pandemic_in_Xinjiang,Category:2019–20_coronavirus_pandemic_in_mainland_China,4
Category:2019–20_coronavirus_pandemic_in_China_templates,Category:2019–20_coronavirus_pandemic_in_China,3
Template:COVID-19_pandemic_in_mainland_China,Category:2019–20_coronavirus_pandemic_in_China_templates,4
Template:COVID-19_pandemic_data/China_medical_cases_by_province,Category:2019–20_coronavirus_pandemic_in_China_templates,4
Template:COVID-19_pandemic_data/Mainland_China_medical_cases,Category:2019–20_coronavirus_pandemic_in_China_templates,4
Template:COVID-19_pandemic_data/Mainland_China_medical_cases_map_(dots),Category:2019–20_coronavirus_pandemic_in_China_templates,4
Template:COVID-19_pandemic_lockdowns_in_mainland_China,Category:2019–20_coronavirus_pandemic_in_China_templates,4
Category:2019–20_coronavirus_pandemic_in_China_medical_cases_charts,Category:2019–20_coronavirus_pandemic_in_China_templates,4
Template:COVID-19_pandemic_data/Mainland_China_medical_cases_chart,Category:2019–20_coronavirus_pandemic_in_China_medical_cases_charts,5
Template:COVID-19_pandemic_data/Mainland_China_medical_cases_chart/sandbox,Category:2019–20_coronavirus_pandemic_in_China_medical_cases_charts,5
Template:COVID-19_pandemic_data/Hong_Kong_medical_cases_chart,Category:2019–20_coronavirus_pandemic_in_China_medical_cases_charts,5
Template:COVID-19_pandemic_data/Macau_medical_cases_chart,Category:2019–20_coronavirus_pandemic_in_China_medical_cases_charts,5
Category:2020_coronavirus_pandemic_in_Cyprus,Category:2019–20_coronavirus_pandemic_in_Asia,2
Category:2020_coronavirus_pandemic_in_Cyprus_templates,Category:2020_coronavirus_pandemic_in_Cyprus,3
Template:COVID-19_pandemic_data/Cyprus_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Cyprus_templates,4
Category:2020_coronavirus_pandemic_in_Georgia_(country),Category:2019–20_coronavirus_pandemic_in_Asia,2
Category:2020_coronavirus_pandemic_in_Georgia_(country)_templates,Category:2020_coronavirus_pandemic_in_Georgia_(country),3
Template:COVID-19_pandemic_data/Georgia_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Georgia_(country)_templates,4
Category:2020_coronavirus_pandemic_in_India,Category:2019–20_coronavirus_pandemic_in_Asia,2
Timeline_of_the_COVID-19_pandemic_in_India,Category:2020_coronavirus_pandemic_in_India,3
2020_Tablighi_Jamaat_coronavirus_hotspot_in_Delhi,Category:2020_coronavirus_pandemic_in_India,3
Aarogya_Setu,Category:2020_coronavirus_pandemic_in_India,3
Bhag_Corona,Category:2020_coronavirus_pandemic_in_India,3
COVID-19_Hospital,Category:2020_coronavirus_pandemic_in_India,3
COVID-19_pandemic_in_Bihar,Category:2020_coronavirus_pandemic_in_India,3
COVID-19_pandemic_lockdown_in_India,Category:2020_coronavirus_pandemic_in_India,3
Economic_impact_of_the_COVID-19_pandemic_in_India,Category:2020_coronavirus_pandemic_in_India,3
Epidemic_Diseases_Act|_1897,Category:2020_coronavirus_pandemic_in_India,3
I_for_India_(Fund_Raising_Concert),Category:2020_coronavirus_pandemic_in_India,3
Indian_local_government_response_to_the_COVID-19_pandemic,Category:2020_coronavirus_pandemic_in_India,3
Misinformation_related_to_the_COVID-19_pandemic_in_India,Category:2020_coronavirus_pandemic_in_India,3
Operation_Namaste,Category:2020_coronavirus_pandemic_in_India,3
PM_CARES_Fund,Category:2020_coronavirus_pandemic_in_India,3
Stranded_in_India,Category:2020_coronavirus_pandemic_in_India,3
Category:2020_coronavirus_pandemic_in_India_by_state_or_union_territory,Category:2020_coronavirus_pandemic_in_India,3
COVID-19_pandemic_in_Andhra_Pradesh,Category:2020_coronavirus_pandemic_in_India_by_state_or_union_territory,4
COVID-19_pandemic_in_Assam,Category:2020_coronavirus_pandemic_in_India_by_state_or_union_territory,4
COVID-19_pandemic_in_Jharkhand,Category:2020_coronavirus_pandemic_in_India_by_state_or_union_territory,4
COVID-19_pandemic_in_Goa,Category:2020_coronavirus_pandemic_in_India_by_state_or_union_territory,4
COVID-19_pandemic_in_Gujarat,Category:2020_coronavirus_pandemic_in_India_by_state_or_union_territory,4
COVID-19_pandemic_in_Haryana,Category:2020_coronavirus_pandemic_in_India_by_state_or_union_territory,4
COVID-19_pandemic_in_Karnataka,Category:2020_coronavirus_pandemic_in_India_by_state_or_union_territory,4
COVID-19_pandemic_in_Kerala,Category:2020_coronavirus_pandemic_in_India_by_state_or_union_territory,4
COVID-19_pandemic_in_Madhya_Pradesh,Category:2020_coronavirus_pandemic_in_India_by_state_or_union_territory,4
COVID-19_pandemic_in_Maharashtra,Category:2020_coronavirus_pandemic_in_India_by_state_or_union_territory,4
COVID-19_pandemic_in_Odisha,Category:2020_coronavirus_pandemic_in_India_by_state_or_union_territory,4
COVID-19_pandemic_in_Pune,Category:2020_coronavirus_pandemic_in_India_by_state_or_union_territory,4
COVID-19_pandemic_in_Punjab|_India,Category:2020_coronavirus_pandemic_in_India_by_state_or_union_territory,4
COVID-19_pandemic_in_Rajasthan,Category:2020_coronavirus_pandemic_in_India_by_state_or_union_territory,4
COVID-19_pandemic_in_Tamil_Nadu,Category:2020_coronavirus_pandemic_in_India_by_state_or_union_territory,4
COVID-19_pandemic_in_Uttar_Pradesh,Category:2020_coronavirus_pandemic_in_India_by_state_or_union_territory,4
COVID-19_pandemic_in_West_Bengal,Category:2020_coronavirus_pandemic_in_India_by_state_or_union_territory,4
Category:Deaths_from_the_2020_coronavirus_pandemic_in_India,Category:2020_coronavirus_pandemic_in_India,3
Nirmal_Singh_Khalsa,Category:Deaths_from_the_2020_coronavirus_pandemic_in_India,4
Badruddin_Shaikh,Category:Deaths_from_the_2020_coronavirus_pandemic_in_India,4
Ajay_Kumar_Tripathi,Category:Deaths_from_the_2020_coronavirus_pandemic_in_India,4
Category:2020_coronavirus_pandemic_in_India_templates,Category:2020_coronavirus_pandemic_in_India,3
Template:COVID-19_pandemic_in_India,Category:2020_coronavirus_pandemic_in_India_templates,4
Template:COVID-19_pandemic_data/India/Andhra_Pradesh_medical_cases_by_district,Category:2020_coronavirus_pandemic_in_India_templates,4
Template:COVID-19_pandemic_data/India_medical_cases,Category:2020_coronavirus_pandemic_in_India_templates,4
Template:COVID-19_pandemic_data/India_medical_cases_summary,Category:2020_coronavirus_pandemic_in_India_templates,4
Template:COVID-19_pandemic_data/India_testing_data,Category:2020_coronavirus_pandemic_in_India_templates,4
Template:COVID-19_pandemic_data/India_Uttar_Pradesh_medical_cases,Category:2020_coronavirus_pandemic_in_India_templates,4
Template:COVID-19_pandemic_data/India/Gujarat_medical_cases,Category:2020_coronavirus_pandemic_in_India_templates,4
Template:COVID-19_pandemic_data/India/Kerala_medical_cases,Category:2020_coronavirus_pandemic_in_India_templates,4
Template:COVID-19_pandemic_data/India/Rajasthan_medical_cases,Category:2020_coronavirus_pandemic_in_India_templates,4
Template:COVID-19_pandemic_data/India/West_Bengal_medical_cases,Category:2020_coronavirus_pandemic_in_India_templates,4
Template:COVID-19_pandemic_data/India/Tamil_Nadu_medical_cases,Category:2020_coronavirus_pandemic_in_India_templates,4
Template:COVID-19_pandemic_data/India/Tamil_Nadu_medical_cases_by_district,Category:2020_coronavirus_pandemic_in_India_templates,4
Template:COVID-19_pandemic_data/India/West_Bengal_medical_cases_by_district,Category:2020_coronavirus_pandemic_in_India_templates,4
Category:2019–20_coronavirus_pandemic_medical_cases_in_India_charts,Category:2020_coronavirus_pandemic_in_India_templates,4
Template:COVID-19_pandemic_data/India_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_India_charts,5
Template:COVID-19_pandemic_data/India/Andhra_Pradesh_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_India_charts,5
Template:COVID-19_pandemic_data/India/Assam_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_India_charts,5
Template:COVID-19_pandemic_data/India/Bihar_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_India_charts,5
Template:COVID-19_pandemic_data/India/Delhi_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_India_charts,5
Template:COVID-19_pandemic_data/India/Goa_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_India_charts,5
Template:COVID-19_pandemic_data/India/Gujarat_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_India_charts,5
Template:COVID-19_pandemic_data/India/Haryana_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_India_charts,5
Template:COVID-19_pandemic_data/India/Karnataka_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_India_charts,5
Template:COVID-19_pandemic_data/India/Kerala_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_India_charts,5
Template:COVID-19_pandemic_data/India/Maharashtra_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_India_charts,5
Template:COVID-19_pandemic_data/India/Maharashtra/Mumbai_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_India_charts,5
Template:COVID-19_pandemic_data/India/Punjab_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_India_charts,5
Template:COVID-19_pandemic_data/India/Rajasthan_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_India_charts,5
Template:COVID-19_pandemic_data/India/West_Bengal_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_India_charts,5
Template:COVID-19_pandemic_data/India/Madhya_Pradesh_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_India_charts,5
Template:COVID-19_pandemic_data/India/Tamil_Nadu_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_India_charts,5
Template:COVID-19_pandemic_data/India/Uttar_Pradesh_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_India_charts,5
Category:2020_coronavirus_pandemic_in_Indonesia,Category:2019–20_coronavirus_pandemic_in_Asia,2
Coronavirus_Disease_Response_Acceleration_Task_Force,Category:2020_coronavirus_pandemic_in_Indonesia,3
Kemayoran_Athletes_Village,Category:2020_coronavirus_pandemic_in_Indonesia,3
2020_Indonesia_large-scale_social_restrictions,Category:2020_coronavirus_pandemic_in_Indonesia,3
Timeline_of_the_COVID-19_pandemic_in_Indonesia,Category:2020_coronavirus_pandemic_in_Indonesia,3
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Indonesia,Category:2020_coronavirus_pandemic_in_Indonesia,3
Imam_Suroso,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Indonesia,4
Naek_L._Tobing,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Indonesia,4
Lukman_Niode,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Indonesia,4
Aptripel_Tumimomor,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Indonesia,4
Category:2020_coronavirus_pandemic_in_Indonesia_templates,Category:2020_coronavirus_pandemic_in_Indonesia,3
Template:COVID-19_pandemic_in_Indonesia,Category:2020_coronavirus_pandemic_in_Indonesia_templates,4
